SCHOOL_YEAR,DATA_LEVEL,PUBLIC_OR_INDEPENDENT,DISTRICT_NUMBER,DISTRICT_NAME,SUB_POPULATION,GRADE,FSA_SKILL_CODE,NUMBER_EXPECTED_WRITERS,NUMBER_WRITERS,NUMBER_UNKNOWN,NUMBER_EMERGING,NUMBER_ONTRACK,NUMBER_EXTENDING,SCORE
2008,District Level,BC Public School,34,Abbotsford,Non Indigenous,4,Numeracy,1121,1052,69,183,719,150,501.5162
2008,District Level,BC Public School,34,Abbotsford,Diverse Abilities,4,Numeracy,80,52,28,10,32,10,498.5
2008,District Level,BC Public School,34,Abbotsford,Non Diverse Abilities,4,Numeracy,1223,1170,53,210,801,159,499.7735
2008,District Level,BC Public School,35,Langley,All Students,4,Numeracy,1367,1240,127,220,869,151,498.0331
2008,District Level,BC Public School,35,Langley,Indigenous,4,Numeracy,182,164,18,32,116,16,487.1159
2008,District Level,BC Public School,35,Langley,Non Indigenous,4,Numeracy,1185,1076,109,188,753,135,499.697
2008,District Level,BC Public School,35,Langley,Diverse Abilities,4,Numeracy,117,74,43,10,48,10,483.3649
2008,District Level,BC Public School,35,Langley,Non Diverse Abilities,4,Numeracy,1250,1166,10,10,821,10,498.964
2008,District Level,BC Public School,36,Surrey,All Students,4,Numeracy,4657,4094,563,1302,2562,230,457.0569
2008,District Level,BC Public School,36,Surrey,Indigenous,4,Numeracy,270,217,10,108,10,10,418.977
2008,District Level,BC Public School,36,Surrey,Non Indigenous,4,Numeracy,4387,3877,10,10,2458,10,459.1883
2008,District Level,BC Public School,36,Surrey,Diverse Abilities,4,Numeracy,487,265,222,137,110,18,428.034
2008,District Level,BC Public School,36,Surrey,Non Diverse Abilities,4,Numeracy,4170,3829,341,1165,2452,212,459.0656
2008,District Level,BC Public School,37,Delta,All Students,4,Numeracy,1041,841,200,10,590,10,487.1855
2008,District Level,BC Public School,37,Delta,Indigenous,4,Numeracy,47,31,16,5,23,5,455
2008,District Level,BC Public School,37,Delta,Non Indigenous,4,Numeracy,994,810,184,10,567,10,488.4173
2008,District Level,BC Public School,37,Delta,Diverse Abilities,4,Numeracy,138,79,59,10,48,10,509.3165
2008,District Level,BC Public School,37,Delta,Non Diverse Abilities,4,Numeracy,903,762,10,10,542,10,484.8911
2008,District Level,BC Public School,38,Richmond,All Students,4,Numeracy,1453,1263,190,139,898,226,523.8345
2008,District Level,BC Public School,38,Richmond,Indigenous,4,Numeracy,29,25,5,5,18,5,499.84
2008,District Level,BC Public School,38,Richmond,Non Indigenous,4,Numeracy,1424,1238,10,10,880,10,524.3191
2008,District Level,BC Public School,38,Richmond,Diverse Abilities,4,Numeracy,89,41,48,11,19,11,511.9512
2008,District Level,BC Public School,38,Richmond,Non Diverse Abilities,4,Numeracy,1364,1222,142,128,879,215,524.2332
2008,District Level,BC Public School,39,Vancouver,All Students,4,Numeracy,3814,2628,1186,498,1790,340,497.0464
2008,District Level,BC Public School,39,Vancouver,Indigenous,4,Numeracy,174,93,81,10,53,10,424.2796
2008,District Level,BC Public School,39,Vancouver,Non Indigenous,4,Numeracy,3640,2535,1105,10,1737,10,499.716
2008,District Level,BC Public School,39,Vancouver,Diverse Abilities,4,Numeracy,336,93,243,19,57,17,503.4731
2008,District Level,BC Public School,39,Vancouver,Non Diverse Abilities,4,Numeracy,3478,2535,943,479,1733,323,496.8107
2008,District Level,BC Public School,40,New Westminster,All Students,4,Numeracy,443,383,60,93,242,48,483.5561
2008,District Level,BC Public School,40,New Westminster,Indigenous,4,Numeracy,40,33,5,5,20,5,460.9091
2008,District Level,BC Public School,40,New Westminster,Non Indigenous,4,Numeracy,403,350,10,10,222,10,485.6914
2008,District Level,BC Public School,40,New Westminster,Diverse Abilities,4,Numeracy,39,18,21,5,5,5,426.9444
2008,District Level,BC Public School,40,New Westminster,Non Diverse Abilities,4,Numeracy,404,365,39,10,10,10,486.3479
2008,District Level,BC Public School,41,Burnaby,All Students,4,Numeracy,1620,1305,315,234,853,218,507.0828
2008,District Level,BC Public School,41,Burnaby,Indigenous,4,Numeracy,77,54,23,10,33,10,454.5556
2008,District Level,BC Public School,41,Burnaby,Non Indigenous,4,Numeracy,1543,1251,292,10,820,10,509.3501
2008,District Level,BC Public School,41,Burnaby,Diverse Abilities,4,Numeracy,126,57,69,19,27,11,473.6842
2008,District Level,BC Public School,41,Burnaby,Non Diverse Abilities,4,Numeracy,1494,1248,246,215,826,207,508.6082
2008,District Level,BC Public School,42,Maple Ridge-Pitt Meadows,All Students,4,Numeracy,979,607,372,10,412,10,463.8138
2008,District Level,BC Public School,42,Maple Ridge-Pitt Meadows,Indigenous,4,Numeracy,116,58,58,10,38,10,447.6897
2008,District Level,BC Public School,42,Maple Ridge-Pitt Meadows,Non Indigenous,4,Numeracy,863,549,314,10,374,10,465.5173
2008,District Level,BC Public School,42,Maple Ridge-Pitt Meadows,Diverse Abilities,4,Numeracy,77,19,58,11,10,10,396.6842
2008,District Level,BC Public School,42,Maple Ridge-Pitt Meadows,Non Diverse Abilities,4,Numeracy,902,588,314,159,10,10,465.983
2008,District Level,BC Public School,43,Coquitlam,All Students,4,Numeracy,2077,1565,512,283,1065,217,500.9681
2008,District Level,BC Public School,43,Coquitlam,Indigenous,4,Numeracy,135,95,40,10,61,10,460.2105
2008,District Level,BC Public School,43,Coquitlam,Non Indigenous,4,Numeracy,1942,1470,472,10,1004,10,503.602
2008,District Level,BC Public School,43,Coquitlam,Diverse Abilities,4,Numeracy,340,195,145,28,108,59,541.8051
2008,District Level,BC Public School,43,Coquitlam,Non Diverse Abilities,4,Numeracy,1737,1370,367,255,957,158,495.1555
2008,District Level,BC Public School,44,North Vancouver,All Students,4,Numeracy,1150,1004,146,175,718,111,493.9622
2008,District Level,BC Public School,44,North Vancouver,Indigenous,4,Numeracy,52,32,20,17,10,10,416.5625
2008,District Level,BC Public School,44,North Vancouver,Non Indigenous,4,Numeracy,1098,972,10,10,704,10,496.5103
2008,District Level,BC Public School,44,North Vancouver,Diverse Abilities,4,Numeracy,160,116,44,21,51,44,539.7155
2008,District Level,BC Public School,44,North Vancouver,Non Diverse Abilities,4,Numeracy,990,888,102,154,667,67,487.9854
2008,District Level,BC Public School,45,West Vancouver,All Students,4,Numeracy,395,375,10,10,265,10,552.0667
2008,District Level,BC Public School,45,West Vancouver,Diverse Abilities,4,Numeracy,32,25,5,5,14,5,578.8
2008,District Level,BC Public School,45,West Vancouver,Non Diverse Abilities,4,Numeracy,363,350,10,10,251,10,550.1571
2008,District Level,BC Public School,46,Sunshine Coast,All Students,4,Numeracy,209,191,18,38,129,24,497.0157
2008,District Level,BC Public School,46,Sunshine Coast,Indigenous,4,Numeracy,33,31,5,5,19,5,460.0968
2008,District Level,BC Public School,46,Sunshine Coast,Non Indigenous,4,Numeracy,176,160,10,10,110,10,504.1688
2008,District Level,BC Public School,46,Sunshine Coast,Diverse Abilities,4,Numeracy,26,17,5,5,5,5,469
2008,District Level,BC Public School,46,Sunshine Coast,Non Diverse Abilities,4,Numeracy,183,174,10,10,10,10,499.7529
2008,District Level,BC Public School,47,Powell River,All Students,4,Numeracy,138,120,18,35,74,11,473.9
2008,District Level,BC Public School,47,Powell River,Indigenous,4,Numeracy,16,14,5,5,5,5,438.7857
2008,District Level,BC Public School,47,Powell River,Non Indigenous,4,Numeracy,122,106,10,10,10,10,478.5377
2008,District Level,BC Public School,47,Powell River,Diverse Abilities,4,Numeracy,17,13,5,5,5,5,435.8462
2008,District Level,BC Public School,47,Powell River,Non Diverse Abilities,4,Numeracy,121,107,10,10,10,10,478.5234
2008,District Level,BC Public School,48,Sea to Sky,All Students,4,Numeracy,302,278,10,10,181,10,483.277
2008,District Level,BC Public School,48,Sea to Sky,Indigenous,4,Numeracy,48,43,5,23,5,5,420.4884
2008,District Level,BC Public School,48,Sea to Sky,Non Indigenous,4,Numeracy,254,235,10,10,161,10,494.766
2008,District Level,BC Public School,48,Sea to Sky,Diverse Abilities,4,Numeracy,32,19,13,5,11,5,481.6842
2008,District Level,BC Public School,48,Sea to Sky,Non Diverse Abilities,4,Numeracy,270,259,11,10,170,10,483.3938
2008,District Level,BC Public School,49,Central Coast,All Students,4,Numeracy,17,5,5,5,5,5,475.8571
2008,District Level,BC Public School,50,Haida Gwaii,All Students,4,Numeracy,38,34,5,18,5,5,401.0588
2008,District Level,BC Public School,50,Haida Gwaii,Indigenous,4,Numeracy,24,22,5,5,5,5,420.7273
2008,District Level,BC Public School,50,Haida Gwaii,Non Indigenous,4,Numeracy,14,12,5,5,5,5,365
2008,District Level,BC Public School,51,Boundary,All Students,4,Numeracy,98,90,10,10,70,10,483.4
2008,District Level,BC Public School,51,Boundary,Indigenous,4,Numeracy,32,26,5,5,18,5,447.0385
2008,District Level,BC Public School,51,Boundary,Non Indigenous,4,Numeracy,66,64,10,10,52,10,498.1719
2008,District Level,BC Public School,52,Prince Rupert,All Students,4,Numeracy,150,144,10,10,72,10,429.2292
2008,District Level,BC Public School,52,Prince Rupert,Indigenous,4,Numeracy,101,95,10,54,10,10,408.2526
2008,District Level,BC Public School,52,Prince Rupert,Non Indigenous,4,Numeracy,49,49,5,5,33,5,469.898
2008,District Level,BC Public School,52,Prince Rupert,Diverse Abilities,4,Numeracy,20,14,5,5,5,5,402.1429
2008,District Level,BC Public School,52,Prince Rupert,Non Diverse Abilities,4,Numeracy,130,130,10,10,10,10,432.1462
2008,District Level,BC Public School,53,Okanagan Similkameen,All Students,4,Numeracy,178,158,10,10,114,10,496.8797
2008,District Level,BC Public School,53,Okanagan Similkameen,Indigenous,4,Numeracy,31,28,5,5,23,5,479.5714
2008,District Level,BC Public School,53,Okanagan Similkameen,Non Indigenous,4,Numeracy,147,130,10,10,91,10,500.6077
2008,District Level,BC Public School,53,Okanagan Similkameen,Diverse Abilities,4,Numeracy,27,20,5,5,13,5,518.2
2008,District Level,BC Public School,53,Okanagan Similkameen,Non Diverse Abilities,4,Numeracy,151,138,10,10,101,10,493.7899
2008,District Level,BC Public School,54,Bulkley Valley,All Students,4,Numeracy,177,156,10,10,97,10,472.8333
2008,District Level,BC Public School,54,Bulkley Valley,Indigenous,4,Numeracy,46,38,5,5,5,5,439.9474
2008,District Level,BC Public School,54,Bulkley Valley,Non Indigenous,4,Numeracy,131,118,10,10,78,10,483.4237
2008,District Level,BC Public School,54,Bulkley Valley,Diverse Abilities,4,Numeracy,17,5,5,5,5,5,482.5
2008,District Level,BC Public School,54,Bulkley Valley,Non Diverse Abilities,4,Numeracy,160,10,10,10,10,10,472.5789
2008,District Level,BC Public School,57,Prince George,All Students,4,Numeracy,983,903,80,321,533,49,454.3012
2008,District Level,BC Public School,57,Prince George,Indigenous,4,Numeracy,284,255,10,126,10,10,424.1882
2008,District Level,BC Public School,57,Prince George,Non Indigenous,4,Numeracy,699,648,10,10,413,10,466.1512
2008,District Level,BC Public School,57,Prince George,Diverse Abilities,4,Numeracy,65,37,28,25,10,10,384.8378
2008,District Level,BC Public School,57,Prince George,Non Diverse Abilities,4,Numeracy,918,866,10,10,522,10,457.2691
2008,District Level,BC Public School,58,Nicola-Similkameen,All Students,4,Numeracy,161,150,10,10,87,10,455.9933
2008,District Level,BC Public School,58,Nicola-Similkameen,Indigenous,4,Numeracy,63,59,10,10,30,10,425.4576
2008,District Level,BC Public School,58,Nicola-Similkameen,Non Indigenous,4,Numeracy,98,91,10,10,57,10,475.7912
2008,District Level,BC Public School,58,Nicola-Similkameen,Diverse Abilities,4,Numeracy,20,14,5,5,5,5,450.9286
2008,District Level,BC Public School,58,Nicola-Similkameen,Non Diverse Abilities,4,Numeracy,141,136,10,10,10,10,456.5147
2008,District Level,BC Public School,59,Peace River South,All Students,4,Numeracy,301,275,10,10,180,10,445.7455
2008,District Level,BC Public School,59,Peace River South,Indigenous,4,Numeracy,120,105,10,10,65,10,436.0762
2008,District Level,BC Public School,59,Peace River South,Non Indigenous,4,Numeracy,181,170,10,10,115,10,451.7176
2008,District Level,BC Public School,59,Peace River South,Diverse Abilities,4,Numeracy,22,12,10,5,5,5,441.4167
2008,District Level,BC Public School,59,Peace River South,Non Diverse Abilities,4,Numeracy,279,263,16,10,10,10,445.943
2008,District Level,BC Public School,60,Peace River North,All Students,4,Numeracy,391,351,40,70,252,29,486.3789
2008,District Level,BC Public School,60,Peace River North,Indigenous,4,Numeracy,87,79,10,10,49,10,472.8354
2008,District Level,BC Public School,60,Peace River North,Non Indigenous,4,Numeracy,304,272,10,10,203,10,490.3125
2008,District Level,BC Public School,60,Peace River North,Diverse Abilities,4,Numeracy,41,26,15,5,14,5,470.7692
2008,District Level,BC Public School,60,Peace River North,Non Diverse Abilities,4,Numeracy,350,325,25,10,238,10,487.6277
2008,District Level,BC Public School,61,Greater Victoria,All Students,4,Numeracy,1334,1115,219,194,804,117,496.7453
2008,District Level,BC Public School,61,Greater Victoria,Indigenous,4,Numeracy,119,88,31,10,62,10,458.7386
2008,District Level,BC Public School,61,Greater Victoria,Non Indigenous,4,Numeracy,1215,1027,188,10,742,10,500.0019
2008,District Level,BC Public School,61,Greater Victoria,Diverse Abilities,4,Numeracy,147,87,60,25,52,10,476.2299
2008,District Level,BC Public School,61,Greater Victoria,Non Diverse Abilities,4,Numeracy,1187,1028,159,169,752,107,498.4815
2008,District Level,BC Public School,62,Sooke,All Students,4,Numeracy,619,548,71,170,356,22,454.8467
2008,District Level,BC Public School,62,Sooke,Indigenous,4,Numeracy,91,76,10,10,41,10,421.4737
2008,District Level,BC Public School,62,Sooke,Non Indigenous,4,Numeracy,528,472,10,10,315,10,460.2203
2008,District Level,BC Public School,62,Sooke,Diverse Abilities,4,Numeracy,55,34,21,10,23,10,462.3235
2008,District Level,BC Public School,62,Sooke,Non Diverse Abilities,4,Numeracy,564,514,50,10,333,10,454.3521
2008,District Level,BC Public School,63,Saanich,All Students,4,Numeracy,483,448,10,10,325,10,505.4487
2008,District Level,BC Public School,63,Saanich,Indigenous,4,Numeracy,40,35,5,5,20,5,434.2
2008,District Level,BC Public School,63,Saanich,Non Indigenous,4,Numeracy,443,413,10,10,305,10,511.4867
2008,District Level,BC Public School,63,Saanich,Diverse Abilities,4,Numeracy,55,42,10,10,10,10,483.8333
2008,District Level,BC Public School,63,Saanich,Non Diverse Abilities,4,Numeracy,428,406,10,10,309,10,507.6847
2008,District Level,BC Public School,64,Gulf Islands,All Students,4,Numeracy,89,82,10,10,52,10,459.9634
2008,District Level,BC Public School,67,Okanagan Skaha,All Students,4,Numeracy,424,389,35,66,277,46,500.3728
2008,District Level,BC Public School,67,Okanagan Skaha,Indigenous,4,Numeracy,56,54,10,10,33,10,462.1667
2008,District Level,BC Public School,67,Okanagan Skaha,Non Indigenous,4,Numeracy,368,335,10,10,244,10,506.5313
2008,District Level,BC Public School,67,Okanagan Skaha,Diverse Abilities,4,Numeracy,66,50,16,14,23,13,514.06
2008,District Level,BC Public School,67,Okanagan Skaha,Non Diverse Abilities,4,Numeracy,358,339,19,52,254,33,498.354
2008,District Level,BC Public School,68,Nanaimo-Ladysmith,All Students,4,Numeracy,1042,779,263,219,519,41,463.5815
2008,District Level,BC Public School,68,Nanaimo-Ladysmith,Indigenous,4,Numeracy,209,154,10,10,93,10,436.5
2008,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Indigenous,4,Numeracy,833,625,208,10,426,10,470.2544
2008,District Level,BC Public School,68,Nanaimo-Ladysmith,Diverse Abilities,4,Numeracy,94,39,55,10,20,10,442.3077
2008,District Level,BC Public School,68,Nanaimo-Ladysmith,Non Diverse Abilities,4,Numeracy,948,740,208,10,499,10,464.7027
2008,District Level,BC Public School,69,Qualicum,All Students,4,Numeracy,315,272,43,59,186,27,484.9412
2008,District Level,BC Public School,69,Qualicum,Indigenous,4,Numeracy,33,28,5,5,22,5,466.25
2008,District Level,BC Public School,69,Qualicum,Non Indigenous,4,Numeracy,282,244,10,10,164,10,487.0861
2008,District Level,BC Public School,69,Qualicum,Diverse Abilities,4,Numeracy,46,22,24,5,13,5,472.5455
2008,District Level,BC Public School,69,Qualicum,Non Diverse Abilities,4,Numeracy,269,250,19,10,173,10,486.032
2008,District Level,BC Public School,70,Pacific Rim,All Students,4,Numeracy,282,270,12,83,174,13,457.3259
2008,District Level,BC Public School,70,Pacific Rim,Indigenous,4,Numeracy,78,76,10,10,39,10,421.25
2008,District Level,BC Public School,70,Pacific Rim,Non Indigenous,4,Numeracy,204,194,10,10,135,10,471.4588
2008,District Level,BC Public School,70,Pacific Rim,Diverse Abilities,4,Numeracy,29,21,5,12,5,5,422.5238
2008,District Level,BC Public School,70,Pacific Rim,Non Diverse Abilities,4,Numeracy,253,249,10,71,10,10,460.261
2008,District Level,BC Public School,71,Comox Valley,All Students,4,Numeracy,595,478,117,118,334,26,471.5272
2008,District Level,BC Public School,71,Comox Valley,Indigenous,4,Numeracy,109,88,10,10,56,10,446.5795
2008,District Level,BC Public School,71,Comox Valley,Non Indigenous,4,Numeracy,486,390,96,10,278,10,477.1564
2008,District Level,BC Public School,71,Comox Valley,Diverse Abilities,4,Numeracy,104,71,33,10,43,10,489.9014
2008,District Level,BC Public School,71,Comox Valley,Non Diverse Abilities,4,Numeracy,491,407,10,10,291,10,468.3219
2008,District Level,BC Public School,72,Campbell River,All Students,4,Numeracy,397,338,10,10,215,10,469.287
2008,District Level,BC Public School,72,Campbell River,Indigenous,4,Numeracy,97,79,10,10,45,10,439.9241
2008,District Level,BC Public School,72,Campbell River,Non Indigenous,4,Numeracy,300,259,10,10,170,10,478.2432
2008,District Level,BC Public School,72,Campbell River,Diverse Abilities,4,Numeracy,44,19,25,5,14,5,443.5263
2008,District Level,BC Public School,72,Campbell River,Non Diverse Abilities,4,Numeracy,353,319,34,10,201,10,470.8213
2008,District Level,BC Public School,73,Kamloops-Thompson,All Students,4,Numeracy,1025,966,59,227,682,57,473.2226
2008,District Level,BC Public School,73,Kamloops-Thompson,Indigenous,4,Numeracy,207,185,10,10,109,10,446.3351
